entity_id,pathway,event_type,event,time,resource_id,run,activity_id,lifecycle_id
123,Simplest,queue,treatment_wait_begins,679.3692982378298,,0,192,start
123,Simplest,queue,treatment_wait_begins,679.839579430801,,0,192,complete
124,Simplest,queue,treatment_wait_begins,679.839579430801,,0,193,start
124,Simplest,queue,treatment_wait_begins,681.2893936529808,,0,193,complete
70,Simplest,resource_use,treatment_begins,681.2893936529808,2.0,0,194,start
70,Simplest,resource_use,treatment_begins,692.3778117505345,2.0,0,194,complete
125,Simplest,queue,treatment_wait_begins,692.3778117505345,,0,195,start
125,Simplest,queue,treatment_wait_begins,700.2581182201508,,0,195,complete
126,Simplest,queue,treatment_wait_begins,700.2581182201508,,0,196,start
126,Simplest,queue,treatment_wait_begins,704.1906774375717,,0,196,complete
127,Simplest,queue,treatment_wait_begins,704.1906774375717,,0,197,start
127,Simplest,queue,treatment_wait_begins,705.9536504208007,,0,197,complete
71,Simplest,resource_use,treatment_begins,705.9536504208007,4.0,0,198,start
71,Simplest,resource_use,treatment_begins,711.4566028645178,4.0,0,198,complete
72,Simplest,resource_use,treatment_begins,711.4566028645178,2.0,0,199,start
72,Simplest,resource_use,treatment_begins,712.7379942856771,2.0,0,199,complete
73,Simplest,resource_use,treatment_begins,712.7379942856771,1.0,0,200,start
73,Simplest,resource_use,treatment_begins,714.4937880648157,1.0,0,200,complete
128,Simplest,queue,treatment_wait_begins,714.4937880648157,,0,201,start
128,Simplest,queue,treatment_wait_begins,716.4036415006541,,0,201,complete
74,Simplest,resource_use,treatment_begins,716.4036415006541,3.0,0,202,start
74,Simplest,resource_use,treatment_begins,716.9455196826694,3.0,0,202,complete
129,Simplest,queue,treatment_wait_begins,716.9455196826694,,0,203,start
129,Simplest,queue,treatment_wait_begins,718.3770210915553,,0,203,complete
130,Simplest,queue,treatment_wait_begins,718.3770210915553,,0,204,start
130,Simplest,queue,treatment_wait_begins,720.536599926191,,0,204,complete
131,Simplest,queue,treatment_wait_begins,720.536599926191,,0,205,start
131,Simplest,queue,treatment_wait_begins,734.6750917443098,,0,205,complete
132,Simplest,queue,treatment_wait_begins,734.6750917443098,,0,206,start
132,Simplest,queue,treatment_wait_begins,736.8658673142353,,0,206,complete
133,Simplest,queue,treatment_wait_begins,736.8658673142353,,0,207,start
133,Simplest,queue,treatment_wait_begins,745.8797191933132,,0,207,complete
134,Simplest,queue,treatment_wait_begins,745.8797191933132,,0,208,start
134,Simplest,queue,treatment_wait_begins,745.9027363122459,,0,208,complete
75,Simplest,resource_use,treatment_begins,745.9027363122459,4.0,0,209,start
75,Simplest,resource_use,treatment_begins,751.4649245774885,4.0,0,209,complete
135,Simplest,queue,treatment_wait_begins,751.4649245774885,,0,210,start
135,Simplest,queue,treatment_wait_begins,753.0433690509911,,0,210,complete
136,Simplest,queue,treatment_wait_begins,753.0433690509911,,0,211,start
136,Simplest,queue,treatment_wait_begins,753.1554768419612,,0,211,complete
76,Simplest,resource_use,treatment_begins,753.1554768419612,3.0,0,212,start
76,Simplest,resource_use,treatment_begins,754.6746039204164,3.0,0,212,complete
77,Simplest,resource_use,treatment_begins,754.6746039204164,2.0,0,213,start
77,Simplest,resource_use,treatment_begins,755.8325033835746,2.0,0,213,complete
137,Simplest,queue,treatment_wait_begins,755.8325033835746,,0,214,start
137,Simplest,queue,treatment_wait_begins,757.4723265418172,,0,214,complete
138,Simplest,queue,treatment_wait_begins,757.4723265418172,,0,215,start
138,Simplest,queue,treatment_wait_begins,757.7143286330153,,0,215,complete
78,Simplest,resource_use,treatment_begins,757.7143286330153,1.0,0,216,start
78,Simplest,resource_use,treatment_begins,758.9215375502232,1.0,0,216,complete
139,Simplest,queue,treatment_wait_begins,758.9215375502232,,0,217,start
139,Simplest,queue,treatment_wait_begins,765.2934628046467,,0,217,complete
140,Simplest,queue,treatment_wait_begins,765.2934628046467,,0,218,start
140,Simplest,queue,treatment_wait_begins,773.5991729610363,,0,218,complete
141,Simplest,queue,treatment_wait_begins,773.5991729610363,,0,219,start
141,Simplest,queue,treatment_wait_begins,773.653794343388,,0,219,complete
142,Simplest,queue,treatment_wait_begins,773.653794343388,,0,220,start
142,Simplest,queue,treatment_wait_begins,784.8040810401741,,0,220,complete
143,Simplest,queue,treatment_wait_begins,784.8040810401741,,0,221,start
143,Simplest,queue,treatment_wait_begins,786.8290325155239,,0,221,complete
79,Simplest,resource_use,treatment_begins,786.8290325155239,3.0,0,222,start
79,Simplest,resource_use,treatment_begins,789.4548513573582,3.0,0,222,complete
144,Simplest,queue,treatment_wait_begins,789.4548513573582,,0,223,start
144,Simplest,queue,treatment_wait_begins,791.2273627545434,,0,223,complete
80,Simplest,resource_use,treatment_begins,791.2273627545434,2.0,0,224,start
80,Simplest,resource_use,treatment_begins,795.7018197314434,2.0,0,224,complete
81,Simplest,resource_use,treatment_begins,795.7018197314434,4.0,0,225,start
81,Simplest,resource_use,treatment_begins,800.5226689587073,4.0,0,225,complete
145,Simplest,queue,treatment_wait_begins,800.5226689587073,,0,226,start
145,Simplest,queue,treatment_wait_begins,800.7318796684848,,0,226,complete
146,Simplest,queue,treatment_wait_begins,800.7318796684848,,0,227,start
146,Simplest,queue,treatment_wait_begins,802.306390850046,,0,227,complete
82,Simplest,resource_use,treatment_begins,802.306390850046,1.0,0,228,start
82,Simplest,resource_use,treatment_begins,807.6299214430206,1.0,0,228,complete
147,Simplest,queue,treatment_wait_begins,807.6299214430206,,0,229,start
147,Simplest,queue,treatment_wait_begins,808.083398742579,,0,229,complete
148,Simplest,queue,treatment_wait_begins,808.083398742579,,0,230,start
148,Simplest,queue,treatment_wait_begins,812.7152151291255,,0,230,complete
149,Simplest,queue,treatment_wait_begins,812.7152151291255,,0,231,start
149,Simplest,queue,treatment_wait_begins,824.6237040271747,,0,231,complete
150,Simplest,queue,treatment_wait_begins,824.6237040271747,,0,232,start
150,Simplest,queue,treatment_wait_begins,826.7633258069267,,0,232,complete
83,Simplest,resource_use,treatment_begins,826.7633258069267,3.0,0,233,start
83,Simplest,resource_use,treatment_begins,829.6509803660758,3.0,0,233,complete
151,Simplest,queue,treatment_wait_begins,829.6509803660758,,0,234,start
151,Simplest,queue,treatment_wait_begins,836.335650122269,,0,234,complete
84,Simplest,resource_use,treatment_begins,836.335650122269,4.0,0,235,start
84,Simplest,resource_use,treatment_begins,838.9883363889378,4.0,0,235,complete
85,Simplest,resource_use,treatment_begins,838.9883363889378,1.0,0,236,start
85,Simplest,resource_use,treatment_begins,842.1576047333087,1.0,0,236,complete
86,Simplest,resource_use,treatment_begins,842.1576047333087,2.0,0,237,start
86,Simplest,resource_use,treatment_begins,847.7036809861274,2.0,0,237,complete
152,Simplest,queue,treatment_wait_begins,847.7036809861274,,0,238,start
152,Simplest,queue,treatment_wait_begins,849.0724153666717,,0,238,complete
153,Simplest,queue,treatment_wait_begins,849.0724153666717,,0,239,start
153,Simplest,queue,treatment_wait_begins,864.6316403970716,,0,239,complete
87,Simplest,resource_use,treatment_begins,864.6316403970716,3.0,0,240,start
87,Simplest,resource_use,treatment_begins,868.7882235851669,3.0,0,240,complete
154,Simplest,queue,treatment_wait_begins,868.7882235851669,,0,241,start
154,Simplest,queue,treatment_wait_begins,869.6006860454853,,0,241,complete
155,Simplest,queue,treatment_wait_begins,869.6006860454853,,0,242,start
155,Simplest,queue,treatment_wait_begins,870.984426801929,,0,242,complete
88,Simplest,resource_use,treatment_begins,870.984426801929,4.0,0,243,start
88,Simplest,resource_use,treatment_begins,872.8416194132672,4.0,0,243,complete
89,Simplest,resource_use,treatment_begins,872.8416194132672,1.0,0,244,start
89,Simplest,resource_use,treatment_begins,880.7994214509024,1.0,0,244,complete
156,Simplest,queue,treatment_wait_begins,880.7994214509024,,0,245,start
156,Simplest,queue,treatment_wait_begins,884.3352531044266,,0,245,complete
157,Simplest,queue,treatment_wait_begins,884.3352531044266,,0,246,start
157,Simplest,queue,treatment_wait_begins,885.0898661303222,,0,246,complete
90,Simplest,resource_use,treatment_begins,885.0898661303222,2.0,0,247,start
90,Simplest,resource_use,treatment_begins,888.3268866582758,2.0,0,247,complete
158,Simplest,queue,treatment_wait_begins,888.3268866582758,,0,248,start
158,Simplest,queue,treatment_wait_begins,891.784950824316,,0,248,complete
159,Simplest,queue,treatment_wait_begins,891.784950824316,,0,249,start
159,Simplest,queue,treatment_wait_begins,894.9671833346201,,0,249,complete
160,Simplest,queue,treatment_wait_begins,894.9671833346201,,0,250,start
160,Simplest,queue,treatment_wait_begins,907.3014524182202,,0,250,complete
91,Simplest,resource_use,treatment_begins,907.3014524182202,3.0,0,251,start
91,Simplest,resource_use,treatment_begins,908.9731898588436,3.0,0,251,complete
92,Simplest,resource_use,treatment_begins,908.9731898588436,1.0,0,252,start
92,Simplest,resource_use,treatment_begins,909.1512354259104,1.0,0,252,complete
161,Simplest,queue,treatment_wait_begins,909.1512354259104,,0,253,start
161,Simplest,queue,treatment_wait_begins,915.1557416027164,,0,253,complete
162,Simplest,queue,treatment_wait_begins,915.1557416027164,,0,254,start
162,Simplest,queue,treatment_wait_begins,917.6179842433776,,0,254,complete
93,Simplest,resource_use,treatment_begins,917.6179842433776,4.0,0,255,start
93,Simplest,resource_use,treatment_begins,917.74503794678,4.0,0,255,complete
163,Simplest,queue,treatment_wait_begins,917.74503794678,,0,256,start
163,Simplest,queue,treatment_wait_begins,919.2140049650112,,0,256,complete
164,Simplest,queue,treatment_wait_begins,919.2140049650112,,0,257,start
164,Simplest,queue,treatment_wait_begins,919.70222877712,,0,257,complete
165,Simplest,queue,treatment_wait_begins,919.70222877712,,0,258,start
165,Simplest,queue,treatment_wait_begins,932.4449396316973,,0,258,complete
166,Simplest,queue,treatment_wait_begins,932.4449396316973,,0,259,start
166,Simplest,queue,treatment_wait_begins,934.0716240148748,,0,259,complete
94,Simplest,resource_use,treatment_begins,934.0716240148748,2.0,0,260,start
94,Simplest,resource_use,treatment_begins,945.5401094177432,2.0,0,260,complete
167,Simplest,queue,treatment_wait_begins,945.5401094177432,,0,261,start
167,Simplest,queue,treatment_wait_begins,945.5973603547516,,0,261,complete
95,Simplest,resource_use,treatment_begins,945.5973603547516,3.0,0,262,start
95,Simplest,resource_use,treatment_begins,948.9620002897226,3.0,0,262,complete
168,Simplest,queue,treatment_wait_begins,948.9620002897226,,0,263,start
168,Simplest,queue,treatment_wait_begins,953.7700046050488,,0,263,complete
169,Simplest,queue,treatment_wait_begins,953.7700046050488,,0,264,start
169,Simplest,queue,treatment_wait_begins,955.2268073977768,,0,264,complete
96,Simplest,resource_use,treatment_begins,955.2268073977768,4.0,0,265,start
96,Simplest,resource_use,treatment_begins,957.2603688644332,4.0,0,265,complete
97,Simplest,resource_use,treatment_begins,957.2603688644332,1.0,0,266,start
97,Simplest,resource_use,treatment_begins,963.5447476960396,1.0,0,266,complete
170,Simplest,queue,treatment_wait_begins,963.5447476960396,,0,267,start
170,Simplest,queue,treatment_wait_begins,970.2893281632826,,0,267,complete
98,Simplest,resource_use,treatment_begins,970.2893281632826,2.0,0,268,start
98,Simplest,resource_use,treatment_begins,972.3689734537476,2.0,0,268,complete
171,Simplest,queue,treatment_wait_begins,972.3689734537476,,0,269,start
171,Simplest,queue,treatment_wait_begins,976.8707148228564,,0,269,complete
172,Simplest,queue,treatment_wait_begins,976.8707148228564,,0,270,start
172,Simplest,queue,treatment_wait_begins,978.7985588535768,,0,270,complete
173,Simplest,queue,treatment_wait_begins,978.7985588535768,,0,271,start
173,Simplest,queue,treatment_wait_begins,982.286485147003,,0,271,complete
174,Simplest,queue,treatment_wait_begins,982.286485147003,,0,272,start
174,Simplest,queue,treatment_wait_begins,986.5423556700036,,0,272,complete
99,Simplest,resource_use,treatment_begins,986.5423556700036,3.0,0,273,start
99,Simplest,resource_use,treatment_begins,994.5124186260156,3.0,0,273,complete
175,Simplest,queue,treatment_wait_begins,994.5124186260156,,0,274,start
175,Simplest,queue,treatment_wait_begins,997.7552509733852,,0,274,complete
100,Simplest,resource_use,treatment_begins,997.7552509733852,1.0,0,275,start
100,Simplest,resource_use,treatment_begins,1000.3573652835406,1.0,0,275,complete
101,Simplest,resource_use,treatment_begins,1000.3573652835406,4.0,0,276,start
101,Simplest,resource_use,treatment_begins,1002.877311399638,4.0,0,276,complete
176,Simplest,queue,treatment_wait_begins,1002.877311399638,,0,277,start
176,Simplest,queue,treatment_wait_begins,1003.8588147406334,,0,277,complete
177,Simplest,queue,treatment_wait_begins,1003.8588147406334,,0,278,start
177,Simplest,queue,treatment_wait_begins,1006.6435871734986,,0,278,complete
178,Simplest,queue,treatment_wait_begins,1006.6435871734986,,0,279,start
178,Simplest,queue,treatment_wait_begins,1007.1896312956396,,0,279,complete
102,Simplest,resource_use,treatment_begins,1007.1896312956396,2.0,0,280,start
102,Simplest,resource_use,treatment_begins,1020.1288591434576,2.0,0,280,complete
103,Simplest,resource_use,treatment_begins,1020.1288591434576,3.0,0,281,start
103,Simplest,resource_use,treatment_begins,1027.0342800542303,3.0,0,281,complete
179,Simplest,queue,treatment_wait_begins,1027.0342800542303,,0,282,start
179,Simplest,queue,treatment_wait_begins,1029.910582846246,,0,282,complete
180,Simplest,queue,treatment_wait_begins,1029.910582846246,,0,283,start
180,Simplest,queue,treatment_wait_begins,1031.0905190631245,,0,283,complete
104,Simplest,resource_use,treatment_begins,1031.0905190631245,1.0,0,284,start
104,Simplest,resource_use,treatment_begins,1036.152550500044,1.0,0,284,complete
181,Simplest,queue,treatment_wait_begins,1036.152550500044,,0,285,start
181,Simplest,queue,treatment_wait_begins,1039.5074360280516,,0,285,complete
182,Simplest,queue,treatment_wait_begins,1039.5074360280516,,0,286,start
182,Simplest,queue,treatment_wait_begins,1042.5127384987554,,0,286,complete
183,Simplest,queue,treatment_wait_begins,1042.5127384987554,,0,287,start
183,Simplest,queue,treatment_wait_begins,1042.6122229798973,,0,287,complete
105,Simplest,resource_use,treatment_begins,1042.6122229798973,4.0,0,288,start
105,Simplest,resource_use,treatment_begins,1044.9148201968842,4.0,0,288,complete
184,Simplest,queue,treatment_wait_begins,1044.9148201968842,,0,289,start
184,Simplest,queue,treatment_wait_begins,1048.001346545882,,0,289,complete
185,Simplest,queue,treatment_wait_begins,1048.001346545882,,0,290,start
185,Simplest,queue,treatment_wait_begins,1052.086240777679,,0,290,complete
106,Simplest,resource_use,treatment_begins,1052.086240777679,2.0,0,291,start
106,Simplest,resource_use,treatment_begins,1059.016251215604,2.0,0,291,complete
107,Simplest,resource_use,treatment_begins,1059.016251215604,3.0,0,292,start
107,Simplest,resource_use,treatment_begins,1059.58156884776,3.0,0,292,complete
186,Simplest,queue,treatment_wait_begins,1059.58156884776,,0,293,start
186,Simplest,queue,treatment_wait_begins,1065.1916528111103,,0,293,complete
187,Simplest,queue,treatment_wait_begins,1065.1916528111103,,0,294,start
187,Simplest,queue,treatment_wait_begins,1065.315774207908,,0,294,complete
188,Simplest,queue,treatment_wait_begins,1065.315774207908,,0,295,start
188,Simplest,queue,treatment_wait_begins,1065.8117711666337,,0,295,complete
108,Simplest,resource_use,treatment_begins,1065.8117711666337,1.0,0,296,start
108,Simplest,resource_use,treatment_begins,1071.0228264630955,1.0,0,296,complete
189,Simplest,queue,treatment_wait_begins,1071.0228264630955,,0,297,start
189,Simplest,queue,treatment_wait_begins,1076.8767066002758,,0,297,complete
190,Simplest,queue,treatment_wait_begins,1076.8767066002758,,0,298,start
190,Simplest,queue,treatment_wait_begins,1081.3724036997803,,0,298,complete
191,Simplest,queue,treatment_wait_begins,1081.3724036997803,,0,299,start
191,Simplest,queue,treatment_wait_begins,1085.928086429116,,0,299,complete
109,Simplest,resource_use,treatment_begins,1085.928086429116,2.0,0,300,start
109,Simplest,resource_use,treatment_begins,1086.86131757989,2.0,0,300,complete
110,Simplest,resource_use,treatment_begins,1086.86131757989,4.0,0,301,start
110,Simplest,resource_use,treatment_begins,1087.643058896193,4.0,0,301,complete
192,Simplest,queue,treatment_wait_begins,1087.643058896193,,0,302,start
192,Simplest,queue,treatment_wait_begins,1091.2296403097755,,0,302,complete
193,Simplest,queue,treatment_wait_begins,1091.2296403097755,,0,303,start
