,index,patient,pathway,event_type,event,time,resource_id,run,rank,snapshot_time,additional,x,y_final,label,resource,x_final,row
9491,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,6.0,562,,205,275.0,Waiting for Treatment,,155.0,0.0
9492,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,7.0,562,,205,275.0,Waiting for Treatment,,145.0,0.0
9493,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,8.0,562,,205,275.0,Waiting for Treatment,,135.0,0.0
9494,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,9.0,562,,205,275.0,Waiting for Treatment,,125.0,0.0
9495,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,10.0,562,,205,275.0,Waiting for Treatment,,115.0,0.0
9496,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,11.0,562,,205,275.0,Waiting for Treatment,,105.0,0.0
9497,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,12.0,562,,205,275.0,Waiting for Treatment,,95.0,0.0
9498,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,13.0,562,,205,275.0,Waiting for Treatment,,85.0,0.0
9499,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,14.0,562,,205,275.0,Waiting for Treatment,,75.0,0.0
9500,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,15.0,562,,205,275.0,Waiting for Treatment,,65.0,0.0
9501,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,16.0,562,,205,305.0,Waiting for Treatment,,205.0,1.0
9502,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,17.0,562,,205,305.0,Waiting for Treatment,,195.0,1.0
9503,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,18.0,562,,205,305.0,Waiting for Treatment,,185.0,1.0
9504,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,19.0,562,,205,305.0,Waiting for Treatment,,175.0,1.0
9505,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,20.0,562,,205,305.0,Waiting for Treatment,,165.0,1.0
9506,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,21.0,562,,205,305.0,Waiting for Treatment,,155.0,1.0
9507,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,22.0,562,,205,305.0,Waiting for Treatment,,145.0,1.0
9508,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,23.0,562,,205,305.0,Waiting for Treatment,,135.0,1.0
9509,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,24.0,562,,205,305.0,Waiting for Treatment,,125.0,1.0
9510,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,25.0,562,,205,305.0,Waiting for Treatment,,115.0,1.0
9511,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,26.0,562,,205,305.0,Waiting for Treatment,,105.0,1.0
9512,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,27.0,562,,205,305.0,Waiting for Treatment,,95.0,1.0
9513,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,28.0,562,,205,305.0,Waiting for Treatment,,85.0,1.0
9514,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,29.0,562,,205,305.0,Waiting for Treatment,,75.0,1.0
9515,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,30.0,562,,205,305.0,Waiting for Treatment,,65.0,1.0
9516,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,31.0,562,,205,335.0,Waiting for Treatment,,205.0,2.0
9517,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,32.0,562,,205,335.0,Waiting for Treatment,,195.0,2.0
9518,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,33.0,562,,205,335.0,Waiting for Treatment,,185.0,2.0
9519,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,34.0,562,,205,335.0,Waiting for Treatment,,175.0,2.0
9520,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,35.0,562,,205,335.0,Waiting for Treatment,,165.0,2.0
9521,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,36.0,562,,205,335.0,Waiting for Treatment,,155.0,2.0
9522,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,37.0,562,,205,335.0,Waiting for Treatment,,145.0,2.0
9523,295,89,2,queue,treatment_wait_begins,404.9496062434009,,1,38.0,562,,205,335.0,Waiting for Treatment,,135.0,2.0
9524,297,90,2,queue,treatment_wait_begins,406.8802625567264,,1,39.0,562,,205,335.0,Waiting for Treatment,,125.0,2.0
9525,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,40.0,562,,205,335.0,Waiting for Treatment,,115.0,2.0
9526,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,41.0,562,,205,335.0,Waiting for Treatment,,105.0,2.0
9527,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,42.0,562,,205,335.0,Waiting for Treatment,,95.0,2.0
9528,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,43.0,562,,205,335.0,Waiting for Treatment,,85.0,2.0
9529,309,96,2,queue,treatment_wait_begins,431.1918089653501,,1,44.0,562,,205,335.0,Waiting for Treatment,,75.0,2.0
9530,314,97,2,queue,treatment_wait_begins,433.84690701169285,,1,45.0,562,,205,335.0,Waiting for Treatment,,65.0,2.0
9531,316,98,2,queue,treatment_wait_begins,435.3710613607267,,1,46.0,562,19.0,205,365.0,Waiting for Treatment,,130.0,3.0
9536,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,1.0,564,,205,275.0,Waiting for Treatment,,205.0,0.0
9537,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,2.0,564,,205,275.0,Waiting for Treatment,,195.0,0.0
9538,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,3.0,564,,205,275.0,Waiting for Treatment,,185.0,0.0
9539,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,4.0,564,,205,275.0,Waiting for Treatment,,175.0,0.0
9540,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,5.0,564,,205,275.0,Waiting for Treatment,,165.0,0.0
9541,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,6.0,564,,205,275.0,Waiting for Treatment,,155.0,0.0
9542,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,7.0,564,,205,275.0,Waiting for Treatment,,145.0,0.0
9543,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,8.0,564,,205,275.0,Waiting for Treatment,,135.0,0.0
9544,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,9.0,564,,205,275.0,Waiting for Treatment,,125.0,0.0
9545,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,10.0,564,,205,275.0,Waiting for Treatment,,115.0,0.0
9546,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,11.0,564,,205,275.0,Waiting for Treatment,,105.0,0.0
9547,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,12.0,564,,205,275.0,Waiting for Treatment,,95.0,0.0
9548,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,13.0,564,,205,275.0,Waiting for Treatment,,85.0,0.0
9549,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,14.0,564,,205,275.0,Waiting for Treatment,,75.0,0.0
9550,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,15.0,564,,205,275.0,Waiting for Treatment,,65.0,0.0
9551,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,16.0,564,,205,305.0,Waiting for Treatment,,205.0,1.0
9552,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,17.0,564,,205,305.0,Waiting for Treatment,,195.0,1.0
9553,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,18.0,564,,205,305.0,Waiting for Treatment,,185.0,1.0
9554,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,19.0,564,,205,305.0,Waiting for Treatment,,175.0,1.0
9555,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,20.0,564,,205,305.0,Waiting for Treatment,,165.0,1.0
9556,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,21.0,564,,205,305.0,Waiting for Treatment,,155.0,1.0
9557,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,22.0,564,,205,305.0,Waiting for Treatment,,145.0,1.0
9558,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,23.0,564,,205,305.0,Waiting for Treatment,,135.0,1.0
9559,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,24.0,564,,205,305.0,Waiting for Treatment,,125.0,1.0
9560,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,25.0,564,,205,305.0,Waiting for Treatment,,115.0,1.0
9561,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,26.0,564,,205,305.0,Waiting for Treatment,,105.0,1.0
9562,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,27.0,564,,205,305.0,Waiting for Treatment,,95.0,1.0
9563,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,28.0,564,,205,305.0,Waiting for Treatment,,85.0,1.0
9564,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,29.0,564,,205,305.0,Waiting for Treatment,,75.0,1.0
9565,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,30.0,564,,205,305.0,Waiting for Treatment,,65.0,1.0
9566,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,31.0,564,,205,335.0,Waiting for Treatment,,205.0,2.0
9567,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,32.0,564,,205,335.0,Waiting for Treatment,,195.0,2.0
9568,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,33.0,564,,205,335.0,Waiting for Treatment,,185.0,2.0
9569,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,34.0,564,,205,335.0,Waiting for Treatment,,175.0,2.0
9570,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,35.0,564,,205,335.0,Waiting for Treatment,,165.0,2.0
9571,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,36.0,564,,205,335.0,Waiting for Treatment,,155.0,2.0
9572,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,37.0,564,,205,335.0,Waiting for Treatment,,145.0,2.0
9573,295,89,2,queue,treatment_wait_begins,404.9496062434009,,1,38.0,564,,205,335.0,Waiting for Treatment,,135.0,2.0
9574,297,90,2,queue,treatment_wait_begins,406.8802625567264,,1,39.0,564,,205,335.0,Waiting for Treatment,,125.0,2.0
9575,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,40.0,564,,205,335.0,Waiting for Treatment,,115.0,2.0
9576,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,41.0,564,,205,335.0,Waiting for Treatment,,105.0,2.0
9577,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,42.0,564,,205,335.0,Waiting for Treatment,,95.0,2.0
9578,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,43.0,564,,205,335.0,Waiting for Treatment,,85.0,2.0
9579,309,96,2,queue,treatment_wait_begins,431.1918089653501,,1,44.0,564,,205,335.0,Waiting for Treatment,,75.0,2.0
9580,314,97,2,queue,treatment_wait_begins,433.84690701169285,,1,45.0,564,,205,335.0,Waiting for Treatment,,65.0,2.0
9581,316,98,2,queue,treatment_wait_begins,435.3710613607267,,1,46.0,564,20.0,205,365.0,Waiting for Treatment,,130.0,3.0
9588,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,1.0,566,,205,275.0,Waiting for Treatment,,205.0,0.0
9589,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,2.0,566,,205,275.0,Waiting for Treatment,,195.0,0.0
9590,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,3.0,566,,205,275.0,Waiting for Treatment,,185.0,0.0
9591,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,4.0,566,,205,275.0,Waiting for Treatment,,175.0,0.0
9592,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,5.0,566,,205,275.0,Waiting for Treatment,,165.0,0.0
9593,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,6.0,566,,205,275.0,Waiting for Treatment,,155.0,0.0
9594,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,7.0,566,,205,275.0,Waiting for Treatment,,145.0,0.0
9595,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,8.0,566,,205,275.0,Waiting for Treatment,,135.0,0.0
9596,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,9.0,566,,205,275.0,Waiting for Treatment,,125.0,0.0
9597,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,10.0,566,,205,275.0,Waiting for Treatment,,115.0,0.0
9598,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,11.0,566,,205,275.0,Waiting for Treatment,,105.0,0.0
9599,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,12.0,566,,205,275.0,Waiting for Treatment,,95.0,0.0
9600,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,13.0,566,,205,275.0,Waiting for Treatment,,85.0,0.0
9601,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,14.0,566,,205,275.0,Waiting for Treatment,,75.0,0.0
9602,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,15.0,566,,205,275.0,Waiting for Treatment,,65.0,0.0
9603,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,16.0,566,,205,305.0,Waiting for Treatment,,205.0,1.0
9604,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,17.0,566,,205,305.0,Waiting for Treatment,,195.0,1.0
9605,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,18.0,566,,205,305.0,Waiting for Treatment,,185.0,1.0
9606,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,19.0,566,,205,305.0,Waiting for Treatment,,175.0,1.0
9607,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,20.0,566,,205,305.0,Waiting for Treatment,,165.0,1.0
9608,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,21.0,566,,205,305.0,Waiting for Treatment,,155.0,1.0
9609,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,22.0,566,,205,305.0,Waiting for Treatment,,145.0,1.0
9610,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,23.0,566,,205,305.0,Waiting for Treatment,,135.0,1.0
9611,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,24.0,566,,205,305.0,Waiting for Treatment,,125.0,1.0
9612,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,25.0,566,,205,305.0,Waiting for Treatment,,115.0,1.0
9613,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,26.0,566,,205,305.0,Waiting for Treatment,,105.0,1.0
9614,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,27.0,566,,205,305.0,Waiting for Treatment,,95.0,1.0
9615,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,28.0,566,,205,305.0,Waiting for Treatment,,85.0,1.0
9616,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,29.0,566,,205,305.0,Waiting for Treatment,,75.0,1.0
9617,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,30.0,566,,205,305.0,Waiting for Treatment,,65.0,1.0
9618,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,31.0,566,,205,335.0,Waiting for Treatment,,205.0,2.0
9619,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,32.0,566,,205,335.0,Waiting for Treatment,,195.0,2.0
9620,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,33.0,566,,205,335.0,Waiting for Treatment,,185.0,2.0
9621,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,34.0,566,,205,335.0,Waiting for Treatment,,175.0,2.0
9622,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,35.0,566,,205,335.0,Waiting for Treatment,,165.0,2.0
9623,295,89,2,queue,treatment_wait_begins,404.9496062434009,,1,36.0,566,,205,335.0,Waiting for Treatment,,155.0,2.0
9624,297,90,2,queue,treatment_wait_begins,406.8802625567264,,1,37.0,566,,205,335.0,Waiting for Treatment,,145.0,2.0
9625,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,38.0,566,,205,335.0,Waiting for Treatment,,135.0,2.0
9626,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,39.0,566,,205,335.0,Waiting for Treatment,,125.0,2.0
9627,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,40.0,566,,205,335.0,Waiting for Treatment,,115.0,2.0
9628,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,41.0,566,,205,335.0,Waiting for Treatment,,105.0,2.0
9629,309,96,2,queue,treatment_wait_begins,431.1918089653501,,1,42.0,566,,205,335.0,Waiting for Treatment,,95.0,2.0
9630,314,97,2,queue,treatment_wait_begins,433.84690701169285,,1,43.0,566,,205,335.0,Waiting for Treatment,,85.0,2.0
9631,316,98,2,queue,treatment_wait_begins,435.3710613607267,,1,44.0,566,,205,335.0,Waiting for Treatment,,75.0,2.0
9632,318,99,2,queue,treatment_wait_begins,435.7497548551885,,1,45.0,566,,205,335.0,Waiting for Treatment,,65.0,2.0
9633,320,100,2,queue,treatment_wait_begins,438.26755384744905,,1,46.0,566,20.0,205,365.0,Waiting for Treatment,,130.0,3.0
9638,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,1.0,568,,205,275.0,Waiting for Treatment,,205.0,0.0
9639,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,2.0,568,,205,275.0,Waiting for Treatment,,195.0,0.0
9640,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,3.0,568,,205,275.0,Waiting for Treatment,,185.0,0.0
9641,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,4.0,568,,205,275.0,Waiting for Treatment,,175.0,0.0
9642,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,5.0,568,,205,275.0,Waiting for Treatment,,165.0,0.0
9643,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,6.0,568,,205,275.0,Waiting for Treatment,,155.0,0.0
9644,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,7.0,568,,205,275.0,Waiting for Treatment,,145.0,0.0
9645,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,8.0,568,,205,275.0,Waiting for Treatment,,135.0,0.0
9646,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,9.0,568,,205,275.0,Waiting for Treatment,,125.0,0.0
9647,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,10.0,568,,205,275.0,Waiting for Treatment,,115.0,0.0
9648,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,11.0,568,,205,275.0,Waiting for Treatment,,105.0,0.0
9649,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,12.0,568,,205,275.0,Waiting for Treatment,,95.0,0.0
9650,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,13.0,568,,205,275.0,Waiting for Treatment,,85.0,0.0
9651,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,14.0,568,,205,275.0,Waiting for Treatment,,75.0,0.0
9652,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,15.0,568,,205,275.0,Waiting for Treatment,,65.0,0.0
9653,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,16.0,568,,205,305.0,Waiting for Treatment,,205.0,1.0
9654,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,17.0,568,,205,305.0,Waiting for Treatment,,195.0,1.0
9655,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,18.0,568,,205,305.0,Waiting for Treatment,,185.0,1.0
9656,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,19.0,568,,205,305.0,Waiting for Treatment,,175.0,1.0
9657,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,20.0,568,,205,305.0,Waiting for Treatment,,165.0,1.0
9658,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,21.0,568,,205,305.0,Waiting for Treatment,,155.0,1.0
9659,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,22.0,568,,205,305.0,Waiting for Treatment,,145.0,1.0
9660,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,23.0,568,,205,305.0,Waiting for Treatment,,135.0,1.0
9661,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,24.0,568,,205,305.0,Waiting for Treatment,,125.0,1.0
9662,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,25.0,568,,205,305.0,Waiting for Treatment,,115.0,1.0
9663,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,26.0,568,,205,305.0,Waiting for Treatment,,105.0,1.0
9664,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,27.0,568,,205,305.0,Waiting for Treatment,,95.0,1.0
9665,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,28.0,568,,205,305.0,Waiting for Treatment,,85.0,1.0
9666,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,29.0,568,,205,305.0,Waiting for Treatment,,75.0,1.0
9667,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,30.0,568,,205,305.0,Waiting for Treatment,,65.0,1.0
9668,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,31.0,568,,205,335.0,Waiting for Treatment,,205.0,2.0
9669,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,32.0,568,,205,335.0,Waiting for Treatment,,195.0,2.0
9670,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,33.0,568,,205,335.0,Waiting for Treatment,,185.0,2.0
9671,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,34.0,568,,205,335.0,Waiting for Treatment,,175.0,2.0
9672,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,35.0,568,,205,335.0,Waiting for Treatment,,165.0,2.0
9673,295,89,2,queue,treatment_wait_begins,404.9496062434009,,1,36.0,568,,205,335.0,Waiting for Treatment,,155.0,2.0
9674,297,90,2,queue,treatment_wait_begins,406.8802625567264,,1,37.0,568,,205,335.0,Waiting for Treatment,,145.0,2.0
9675,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,38.0,568,,205,335.0,Waiting for Treatment,,135.0,2.0
9676,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,39.0,568,,205,335.0,Waiting for Treatment,,125.0,2.0
9677,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,40.0,568,,205,335.0,Waiting for Treatment,,115.0,2.0
9678,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,41.0,568,,205,335.0,Waiting for Treatment,,105.0,2.0
