,index,patient,pathway,event_type,event,time,resource_id,run,rank,snapshot_time,additional,x,y,label,resource
5292,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,25.0,394,,205,275,Waiting for Treatment,
5293,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,26.0,394,,205,275,Waiting for Treatment,
5294,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,27.0,394,,205,275,Waiting for Treatment,
5295,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,28.0,394,,205,275,Waiting for Treatment,
5296,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,29.0,394,,205,275,Waiting for Treatment,
5297,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,30.0,394,,205,275,Waiting for Treatment,
5298,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,31.0,394,,205,275,Waiting for Treatment,
5299,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,32.0,394,,205,275,Waiting for Treatment,
5300,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,33.0,394,,205,275,Waiting for Treatment,
5301,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,34.0,394,,205,275,Waiting for Treatment,
5302,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,35.0,394,,205,275,Waiting for Treatment,
5303,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,36.0,394,,205,275,Waiting for Treatment,
5304,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,37.0,394,,205,275,Waiting for Treatment,
5305,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,38.0,394,,205,275,Waiting for Treatment,
5306,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,39.0,394,,205,275,Waiting for Treatment,
5307,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,40.0,394,,205,275,Waiting for Treatment,
5308,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,41.0,394,,205,275,Waiting for Treatment,
5309,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,42.0,394,,205,275,Waiting for Treatment,
5310,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,43.0,394,,205,275,Waiting for Treatment,
5311,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,44.0,394,,205,275,Waiting for Treatment,
5312,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,45.0,394,,205,275,Waiting for Treatment,
5313,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,46.0,394,2.0,205,275,Waiting for Treatment,
5318,95,31,2,queue,treatment_wait_begins,139.96198057430644,,1,1.0,396,,205,275,Waiting for Treatment,
5319,97,32,2,queue,treatment_wait_begins,141.90538175510554,,1,2.0,396,,205,275,Waiting for Treatment,
5320,99,33,2,queue,treatment_wait_begins,148.22641604293108,,1,3.0,396,,205,275,Waiting for Treatment,
5321,101,34,2,queue,treatment_wait_begins,151.7688691800117,,1,4.0,396,,205,275,Waiting for Treatment,
5322,106,35,2,queue,treatment_wait_begins,152.9585189515018,,1,5.0,396,,205,275,Waiting for Treatment,
5323,116,37,2,queue,treatment_wait_begins,158.4717443187417,,1,6.0,396,,205,275,Waiting for Treatment,
5324,118,38,2,queue,treatment_wait_begins,160.19091112593068,,1,7.0,396,,205,275,Waiting for Treatment,
5325,120,39,2,queue,treatment_wait_begins,161.80046723046223,,1,8.0,396,,205,275,Waiting for Treatment,
5326,127,41,2,queue,treatment_wait_begins,167.67977668606895,,1,9.0,396,,205,275,Waiting for Treatment,
5327,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,10.0,396,,205,275,Waiting for Treatment,
5328,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,11.0,396,,205,275,Waiting for Treatment,
5329,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,12.0,396,,205,275,Waiting for Treatment,
5330,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,13.0,396,,205,275,Waiting for Treatment,
5331,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,14.0,396,,205,275,Waiting for Treatment,
5332,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,15.0,396,,205,275,Waiting for Treatment,
5333,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,16.0,396,,205,275,Waiting for Treatment,
5334,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,17.0,396,,205,275,Waiting for Treatment,
5335,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,18.0,396,,205,275,Waiting for Treatment,
5336,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,19.0,396,,205,275,Waiting for Treatment,
5337,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,20.0,396,,205,275,Waiting for Treatment,
5338,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,21.0,396,,205,275,Waiting for Treatment,
5339,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,22.0,396,,205,275,Waiting for Treatment,
5340,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,23.0,396,,205,275,Waiting for Treatment,
5341,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,24.0,396,,205,275,Waiting for Treatment,
5342,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,25.0,396,,205,275,Waiting for Treatment,
5343,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,26.0,396,,205,275,Waiting for Treatment,
5344,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,27.0,396,,205,275,Waiting for Treatment,
5345,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,28.0,396,,205,275,Waiting for Treatment,
5346,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,29.0,396,,205,275,Waiting for Treatment,
5347,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,30.0,396,,205,275,Waiting for Treatment,
5348,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,31.0,396,,205,275,Waiting for Treatment,
5349,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,32.0,396,,205,275,Waiting for Treatment,
5350,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,33.0,396,,205,275,Waiting for Treatment,
5351,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,34.0,396,,205,275,Waiting for Treatment,
5352,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,35.0,396,,205,275,Waiting for Treatment,
5353,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,36.0,396,,205,275,Waiting for Treatment,
5354,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,37.0,396,,205,275,Waiting for Treatment,
5355,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,38.0,396,,205,275,Waiting for Treatment,
5356,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,39.0,396,,205,275,Waiting for Treatment,
5357,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,40.0,396,,205,275,Waiting for Treatment,
5358,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,41.0,396,,205,275,Waiting for Treatment,
5359,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,42.0,396,,205,275,Waiting for Treatment,
5360,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,43.0,396,,205,275,Waiting for Treatment,
5361,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,44.0,396,,205,275,Waiting for Treatment,
5362,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,45.0,396,,205,275,Waiting for Treatment,
5363,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,46.0,396,3.0,205,275,Waiting for Treatment,
5370,99,33,2,queue,treatment_wait_begins,148.22641604293108,,1,1.0,398,,205,275,Waiting for Treatment,
5371,101,34,2,queue,treatment_wait_begins,151.7688691800117,,1,2.0,398,,205,275,Waiting for Treatment,
5372,106,35,2,queue,treatment_wait_begins,152.9585189515018,,1,3.0,398,,205,275,Waiting for Treatment,
5373,116,37,2,queue,treatment_wait_begins,158.4717443187417,,1,4.0,398,,205,275,Waiting for Treatment,
5374,118,38,2,queue,treatment_wait_begins,160.19091112593068,,1,5.0,398,,205,275,Waiting for Treatment,
5375,120,39,2,queue,treatment_wait_begins,161.80046723046223,,1,6.0,398,,205,275,Waiting for Treatment,
5376,127,41,2,queue,treatment_wait_begins,167.67977668606895,,1,7.0,398,,205,275,Waiting for Treatment,
5377,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,8.0,398,,205,275,Waiting for Treatment,
5378,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,9.0,398,,205,275,Waiting for Treatment,
5379,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,10.0,398,,205,275,Waiting for Treatment,
5380,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,11.0,398,,205,275,Waiting for Treatment,
5381,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,12.0,398,,205,275,Waiting for Treatment,
5382,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,13.0,398,,205,275,Waiting for Treatment,
5383,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,14.0,398,,205,275,Waiting for Treatment,
5384,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,15.0,398,,205,275,Waiting for Treatment,
5385,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,16.0,398,,205,275,Waiting for Treatment,
5386,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,17.0,398,,205,275,Waiting for Treatment,
5387,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,18.0,398,,205,275,Waiting for Treatment,
5388,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,19.0,398,,205,275,Waiting for Treatment,
5389,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,20.0,398,,205,275,Waiting for Treatment,
5390,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,21.0,398,,205,275,Waiting for Treatment,
5391,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,22.0,398,,205,275,Waiting for Treatment,
5392,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,23.0,398,,205,275,Waiting for Treatment,
5393,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,24.0,398,,205,275,Waiting for Treatment,
5394,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,25.0,398,,205,275,Waiting for Treatment,
5395,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,26.0,398,,205,275,Waiting for Treatment,
5396,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,27.0,398,,205,275,Waiting for Treatment,
5397,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,28.0,398,,205,275,Waiting for Treatment,
5398,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,29.0,398,,205,275,Waiting for Treatment,
5399,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,30.0,398,,205,275,Waiting for Treatment,
5400,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,31.0,398,,205,275,Waiting for Treatment,
5401,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,32.0,398,,205,275,Waiting for Treatment,
5402,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,33.0,398,,205,275,Waiting for Treatment,
5403,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,34.0,398,,205,275,Waiting for Treatment,
5404,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,35.0,398,,205,275,Waiting for Treatment,
5405,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,36.0,398,,205,275,Waiting for Treatment,
5406,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,37.0,398,,205,275,Waiting for Treatment,
5407,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,38.0,398,,205,275,Waiting for Treatment,
5408,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,39.0,398,,205,275,Waiting for Treatment,
5409,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,40.0,398,,205,275,Waiting for Treatment,
5410,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,41.0,398,,205,275,Waiting for Treatment,
5411,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,42.0,398,,205,275,Waiting for Treatment,
5412,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,43.0,398,,205,275,Waiting for Treatment,
5413,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,44.0,398,,205,275,Waiting for Treatment,
5414,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,45.0,398,,205,275,Waiting for Treatment,
5415,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,46.0,398,1.0,205,275,Waiting for Treatment,
5421,101,34,2,queue,treatment_wait_begins,151.7688691800117,,1,1.0,400,,205,275,Waiting for Treatment,
5422,106,35,2,queue,treatment_wait_begins,152.9585189515018,,1,2.0,400,,205,275,Waiting for Treatment,
5423,116,37,2,queue,treatment_wait_begins,158.4717443187417,,1,3.0,400,,205,275,Waiting for Treatment,
5424,118,38,2,queue,treatment_wait_begins,160.19091112593068,,1,4.0,400,,205,275,Waiting for Treatment,
5425,120,39,2,queue,treatment_wait_begins,161.80046723046223,,1,5.0,400,,205,275,Waiting for Treatment,
5426,127,41,2,queue,treatment_wait_begins,167.67977668606895,,1,6.0,400,,205,275,Waiting for Treatment,
5427,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,7.0,400,,205,275,Waiting for Treatment,
5428,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,8.0,400,,205,275,Waiting for Treatment,
5429,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,9.0,400,,205,275,Waiting for Treatment,
5430,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,10.0,400,,205,275,Waiting for Treatment,
5431,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,11.0,400,,205,275,Waiting for Treatment,
5432,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,12.0,400,,205,275,Waiting for Treatment,
5433,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,13.0,400,,205,275,Waiting for Treatment,
5434,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,14.0,400,,205,275,Waiting for Treatment,
5435,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,15.0,400,,205,275,Waiting for Treatment,
5436,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,16.0,400,,205,275,Waiting for Treatment,
5437,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,17.0,400,,205,275,Waiting for Treatment,
5438,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,18.0,400,,205,275,Waiting for Treatment,
5439,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,19.0,400,,205,275,Waiting for Treatment,
5440,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,20.0,400,,205,275,Waiting for Treatment,
5441,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,21.0,400,,205,275,Waiting for Treatment,
5442,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,22.0,400,,205,275,Waiting for Treatment,
5443,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,23.0,400,,205,275,Waiting for Treatment,
5444,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,24.0,400,,205,275,Waiting for Treatment,
5445,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,25.0,400,,205,275,Waiting for Treatment,
5446,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,26.0,400,,205,275,Waiting for Treatment,
5447,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,27.0,400,,205,275,Waiting for Treatment,
5448,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,28.0,400,,205,275,Waiting for Treatment,
5449,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,29.0,400,,205,275,Waiting for Treatment,
5450,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,30.0,400,,205,275,Waiting for Treatment,
5451,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,31.0,400,,205,275,Waiting for Treatment,
5452,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,32.0,400,,205,275,Waiting for Treatment,
5453,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,33.0,400,,205,275,Waiting for Treatment,
5454,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,34.0,400,,205,275,Waiting for Treatment,
5455,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,35.0,400,,205,275,Waiting for Treatment,
5456,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,36.0,400,,205,275,Waiting for Treatment,
5457,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,37.0,400,,205,275,Waiting for Treatment,
5458,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,38.0,400,,205,275,Waiting for Treatment,
5459,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,39.0,400,,205,275,Waiting for Treatment,
5460,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,40.0,400,,205,275,Waiting for Treatment,
5461,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,41.0,400,,205,275,Waiting for Treatment,
5462,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,42.0,400,,205,275,Waiting for Treatment,
5463,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,43.0,400,,205,275,Waiting for Treatment,
5464,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,44.0,400,,205,275,Waiting for Treatment,
5465,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,45.0,400,,205,275,Waiting for Treatment,
5466,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,46.0,400,0.0,205,275,Waiting for Treatment,
5471,101,34,2,queue,treatment_wait_begins,151.7688691800117,,1,1.0,402,,205,275,Waiting for Treatment,
5472,106,35,2,queue,treatment_wait_begins,152.9585189515018,,1,2.0,402,,205,275,Waiting for Treatment,
5473,116,37,2,queue,treatment_wait_begins,158.4717443187417,,1,3.0,402,,205,275,Waiting for Treatment,
5474,118,38,2,queue,treatment_wait_begins,160.19091112593068,,1,4.0,402,,205,275,Waiting for Treatment,
5475,120,39,2,queue,treatment_wait_begins,161.80046723046223,,1,5.0,402,,205,275,Waiting for Treatment,
5476,127,41,2,queue,treatment_wait_begins,167.67977668606895,,1,6.0,402,,205,275,Waiting for Treatment,
5477,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,7.0,402,,205,275,Waiting for Treatment,
5478,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,8.0,402,,205,275,Waiting for Treatment,
5479,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,9.0,402,,205,275,Waiting for Treatment,
5480,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,10.0,402,,205,275,Waiting for Treatment,
5481,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,11.0,402,,205,275,Waiting for Treatment,
5482,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,12.0,402,,205,275,Waiting for Treatment,
5483,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,13.0,402,,205,275,Waiting for Treatment,
5484,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,14.0,402,,205,275,Waiting for Treatment,
5485,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,15.0,402,,205,275,Waiting for Treatment,
5486,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,16.0,402,,205,275,Waiting for Treatment,
5487,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,17.0,402,,205,275,Waiting for Treatment,
5488,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,18.0,402,,205,275,Waiting for Treatment,
